,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
55217,1654716262,31.54,53.78,3262,400,13255,19793,936.957,0.45,0.47,3.09,0.482,0.011,4075,0
55219,1654716264,31.41,55.55,3246,400,13264,19798,936.948,0.48,0.49,3.28,0.511,0.012,4077,0
55221,1654716266,31.37,56.88,3229,400,13258,19804,936.935,0.46,0.48,3.17,0.495,0.011,4079,0
55223,1654716268,31.4,57.76,3218,400,13281,19803,936.95,0.43,0.45,2.98,0.464,0.01,4081,0
55225,1654716270,31.35,57.41,3246,400,13281,19806,936.943,0.4,0.42,2.78,0.433,0.01,4083,0
55227,1654716272,31.35,56.85,3250,400,13265,19799,936.942,0.4,0.42,2.78,0.433,0.01,4085,0
55229,1654716274,31.43,56.37,3285,400,13248,19785,936.934,0.45,0.47,3.08,0.48,0.011,4087,0
55231,1654716276,31.43,56.34,3375,400,13232,19768,936.931,0.51,0.53,3.53,0.55,0.012,4089,0
55233,1654716278,31.5,56.55,3386,400,13242,19775,936.916,0.53,0.55,3.66,0.571,0.013,4091,0
55235,1654716280,31.57,56.63,3386,400,13236,19757,936.907,0.55,0.57,3.79,0.591,0.013,4093,0
55237,1654716282,31.6,56.51,3432,400,13245,19748,936.924,0.54,0.56,3.71,0.578,0.013,4095,0
55239,1654716284,31.61,56.31,3311,400,13250,19786,936.925,0.69,0.72,4.74,0.74,0.017,4097,0
55241,1654716286,31.7,54.63,3149,400,13207,19821,936.913,0.78,0.81,5.38,0.839,0.019,4099,0
55243,1654716288,31.78,54.52,3250,400,13218,19797,936.911,0.82,0.85,5.66,0.883,0.02,4101,0
55245,1654716290,33.19,54.68,3202,400,13238,19806,936.904,0.89,0.92,6.11,0.952,0.022,4103,0
55247,1654716292,33.9,52.59,3281,400,13241,19789,936.903,0.89,0.92,6.13,0.955,0.022,4105,0
55249,1654716294,34.27,51.27,3446,400,13224,19744,936.915,0.84,0.87,5.78,0.901,0.02,4107,0
55251,1654716296,34.56,50.66,3455,400,13230,19739,936.925,0.81,0.84,5.54,0.865,0.02,4109,0
55253,1654716298,34.79,50.4,3711,400,13241,19719,936.943,0.76,0.79,5.22,0.814,0.018,4111,0
55255,1654716300,35.02,49.45,4133,400,13227,19703,936.96,0.71,0.74,4.91,0.766,0.017,4113,0
55257,1654716302,35.16,48.85,4141,400,13213,19694,936.954,0.66,0.68,4.52,0.704,0.016,4115,0
55259,1654716304,35.37,48.04,4418,400,13196,19679,936.94,0.61,0.64,4.22,0.658,0.015,4117,0
55261,1654716306,35.54,47.5,4763,400,13168,19652,936.93,0.59,0.61,4.07,0.634,0.014,4119,0
55263,1654716308,35.7,47.09,4871,400,13164,19649,936.92,0.58,0.6,3.97,0.619,0.014,4121,0
55265,1654716310,35.84,46.8,4771,400,13167,19655,936.903,0.57,0.59,3.91,0.609,0.014,4123,0
55267,1654716312,36.01,46.58,4717,400,13165,19660,936.897,0.55,0.57,3.75,0.585,0.013,4125,0
55269,1654716314,36.15,46.55,5032,400,13143,19634,936.901,0.5,0.52,3.43,0.535,0.012,4127,0
55271,1654716316,36.3,46.49,4940,400,13151,19637,936.895,0.47,0.49,3.26,0.508,0.011,4129,0
55273,1654716318,36.46,46.26,4810,400,13162,19645,936.917,0.42,0.44,2.92,0.456,0.01,4131,0
55275,1654716320,35.3,46.11,5432,400,13136,19611,936.908,0.4,0.41,2.75,0.428,0.01,4133,0
55277,1654716322,34.79,48.12,5801,400,13124,19587,936.897,0.42,0.44,2.91,0.454,0.01,4135,0
55279,1654716324,34.71,49.41,6009,400,13109,19580,936.895,0.43,0.45,2.98,0.465,0.01,4137,0
55281,1654716326,34.66,50.1,5855,400,13110,19578,936.895,0.41,0.42,2.8,0.436,0.01,4139,0
55283,1654716328,34.71,50.33,6347,400,13091,19551,936.887,0.4,0.41,2.74,0.428,0.01,4141,0
55285,1654716330,34.73,50.31,6393,400,13092,19559,936.895,0.37,0.38,2.51,0.392,0.009,4143,0
55287,1654716332,34.72,50.42,6308,400,13087,19545,936.886,0.32,0.33,2.21,0.344,0.008,4145,0
55289,1654716334,34.79,50.63,6439,400,13081,19542,936.885,0.27,0.28,1.88,0.293,0.007,4147,0
55291,1654716336,34.85,50.67,6508,400,13095,19553,936.897,0.28,0.29,1.91,0.297,0.007,4149,0
55293,1654716338,34.93,50.15,6185,400,13088,19558,936.891,0.33,0.35,2.3,0.358,0.008,4151,0
55295,1654716340,35.03,50.04,6078,400,13110,19576,936.895,0.36,0.37,2.45,0.381,0.009,4153,0
55297,1654716342,35.13,49.93,6101,400,13119,19577,936.901,0.35,0.37,2.44,0.38,0.009,4155,0
55299,1654716344,35.17,49.77,6385,400,13117,19560,936.905,0.35,0.36,2.41,0.376,0.008,4157,0
55301,1654716346,35.27,49.45,5770,400,13086,19594,936.914,0.36,0.38,2.5,0.391,0.009,4159,0
55303,1654716348,35.38,46.28,6178,400,13073,19574,936.927,0.41,0.43,2.83,0.442,0.01,4161,0
55305,1654716350,36.78,45.52,6339,400,13057,19558,936.914,0.41,0.43,2.85,0.445,0.01,4163,0
55307,1654716352,37.63,43.38,6078,400,13060,19565,936.902,0.41,0.43,2.82,0.44,0.01,4165,0
55309,1654716354,37.92,42.14,6554,400,13049,19540,936.902,0.4,0.42,2.75,0.429,0.01,4167,0
55311,1654716356,38.23,41.66,6670,400,13054,19540,936.907,0.4,0.41,2.75,0.429,0.01,4169,0
55313,1654716358,38.48,41.84,7185,400,13037,19508,936.894,0.39,0.41,2.69,0.419,0.009,4171,0
55315,1654716360,38.68,41.41,7569,400,13019,19478,936.906,0.37,0.39,2.58,0.402,0.009,4173,0
55317,1654716362,38.93,38.98,7884,400,12995,19462,936.897,0.37,0.38,2.53,0.394,0.009,4175,0
55319,1654716364,39.06,38.76,7930,400,12984,19453,936.922,0.39,0.41,2.71,0.423,0.01,4177,0
55321,1654716366,39.56,38.03,7384,400,12999,19488,936.908,0.4,0.41,2.74,0.427,0.01,4179,0
55323,1654716368,39.62,36.77,8061,400,12958,19446,936.886,0.42,0.44,2.89,0.451,0.01,4181,0
55325,1654716370,39.77,37.17,8261,400,12957,19434,936.888,0.44,0.45,3.01,0.469,0.011,4183,0
55327,1654716372,39.91,37.35,7869,400,12985,19458,936.877,0.48,0.5,3.31,0.516,0.012,4185,0
55329,1654716374,40.05,37.34,7999,400,12972,19448,936.884,0.51,0.52,3.48,0.542,0.012,4187,0
55331,1654716376,40.15,37.27,7961,400,12980,19454,936.873,0.5,0.52,3.47,0.541,0.012,4189,0
55333,1654716378,40.33,37.27,8222,400,12976,19435,936.867,0.49,0.5,3.34,0.521,0.012,4191,0
55335,1654716380,39.23,36.61,8898,400,12945,19403,936.882,0.46,0.48,3.15,0.491,0.011,4193,0
55337,1654716382,38.64,38.08,9260,400,12909,19384,936.897,0.41,0.43,2.85,0.444,0.01,4195,0
55339,1654716384,38.44,37.94,8883,400,12919,19392,936.873,0.37,0.38,2.53,0.395,0.009,4197,0
55341,1654716386,38.45,36.24,8476,400,12936,19427,936.851,0.37,0.39,2.55,0.398,0.009,4199,0
55343,1654716388,38.51,37.19,8460,400,12915,19420,936.852,0.4,0.42,2.76,0.43,0.01,4201,0
55345,1654716390,38.85,37.46,9575,400,12869,19359,936.867,0.44,0.45,3.0,0.469,0.011,4203,0
55347,1654716392,38.75,37.53,9636,400,12861,19350,936.867,0.44,0.46,3.02,0.47,0.011,4205,0
55349,1654716394,38.76,38.02,9421,400,12867,19353,936.873,0.44,0.46,3.02,0.471,0.011,4207,0
55351,1654716396,38.76,38.49,9659,400,12865,19353,936.89,0.58,0.6,4.01,0.625,0.014,4209,0
55353,1654716398,38.89,39.16,9244,400,12880,19366,936.891,0.65,0.68,4.5,0.702,0.016,4211,0
55355,1654716400,38.93,39.4,9167,400,12889,19375,936.894,0.68,0.71,4.71,0.735,0.017,4213,0
55357,1654716402,39.02,39.13,8775,400,12912,19411,936.893,0.67,0.7,4.64,0.724,0.016,4215,0
55359,1654716404,39.16,38.79,9337,400,12883,19364,936.878,0.62,0.65,4.29,0.67,0.015,4217,0
55361,1654716406,39.19,38.81,9513,400,12895,19358,936.849,0.55,0.57,3.79,0.592,0.013,4219,0
55363,1654716408,39.27,38.86,9198,400,12916,19377,936.86,0.48,0.5,3.3,0.515,0.012,4221,0
55365,1654716410,40.95,37.93,8975,400,12919,19393,936.862,0.46,0.48,3.18,0.496,0.011,4223,0
55367,1654716412,41.49,35.72,9698,400,12877,19327,936.859,0.44,0.45,3.0,0.468,0.011,4225,0
55369,1654716414,41.92,34.58,11004,400,12819,19272,936.87,0.44,0.46,3.06,0.476,0.011,4227,0
55371,1654716416,42.21,33.3,11711,479,12776,19217,936.892,0.44,0.45,3.0,0.468,0.011,4229,0
55373,1654716418,42.43,33.19,11496,459,12785,19233,936.909,0.4,0.42,2.76,0.43,0.01,4231,0
55375,1654716420,42.64,33.31,12027,504,12761,19192,936.903,0.4,0.42,2.77,0.432,0.01,4233,0
55377,1654716422,42.86,32.84,11681,465,12773,19213,936.883,0.41,0.43,2.82,0.44,0.01,4235,0
55379,1654716424,43.03,32.64,11904,481,12772,19203,936.888,0.39,0.4,2.68,0.417,0.009,4237,0
55381,1654716426,43.27,31.5,12288,521,12750,19175,936.878,0.36,0.38,2.5,0.39,0.009,4239,0
55383,1654716428,43.06,26.94,9913,453,12786,19328,936.88,0.38,0.39,2.61,0.407,0.009,4241,0
55385,1654716430,42.71,22.38,7092,402,12816,19505,936.859,0.45,0.47,3.11,0.485,0.011,4243,0
55387,1654716432,42.54,21.15,3795,400,12899,19710,936.836,0.54,0.56,3.72,0.581,0.013,4245,0
55389,1654716434,42.28,20.54,3197,400,12932,19817,936.848,0.86,0.89,5.9,0.921,0.021,4247,0
55391,1654716436,42.04,20.71,2662,400,12979,19949,936.834,1.21,1.26,8.32,1.298,0.029,4249,0
55393,1654716438,41.68,20.62,2254,400,13017,20058,936.795,1.41,1.46,9.67,1.508,0.034,4251,0
55395,1654716440,40.23,20.8,1896,400,13046,20142,936.783,1.62,1.68,11.13,1.736,0.039,4253,0
55397,1654716442,39.51,22.08,1705,400,13069,20185,936.781,1.74,1.81,11.99,1.869,0.042,4255,0
55399,1654716444,38.99,22.69,1613,400,13075,20211,936.774,1.77,1.84,12.21,1.904,0.043,4257,0
55401,1654716446,38.69,23.19,1285,400,13108,20302,936.76,1.81,1.88,12.46,1.943,0.044,4259,0
55403,1654716448,38.52,23.86,889,400,13154,20398,936.76,1.78,1.85,12.24,1.909,0.043,4261,0
55405,1654716450,38.31,23.89,774,400,13167,20435,936.755,1.77,1.84,12.2,1.902,0.043,4263,0
55407,1654716452,38.45,24.54,814,400,13174,20417,936.764,1.73,1.8,11.93,1.861,0.042,4265,0
55409,1654716454,38.59,26.19,1320,400,13143,20288,936.785,1.69,1.75,11.62,1.812,0.041,4267,0
55411,1654716456,38.65,28.11,1697,400,13127,20184,936.827,1.68,1.74,11.54,1.8,0.041,4269,0
55413,1654716458,38.8,31.91,2249,400,13147,20046,936.833,1.57,1.63,10.81,1.685,0.038,4271,0
55415,1654716460,38.91,33.23,2549,400,13146,19980,936.83,1.41,1.47,9.72,1.515,0.034,4273,0
55417,1654716462,39.03,34.85,2842,400,13151,19907,936.83,1.23,1.28,8.46,1.319,0.03,4275,0
55419,1654716464,39.16,34.92,3118,400,13137,19837,936.86,1.04,1.08,7.17,1.118,0.025,4277,0
55421,1654716466,39.3,35.54,3151,400,13128,19825,936.877,0.9,0.93,6.17,0.962,0.022,4279,0
55423,1654716468,39.43,35.98,3434,400,13122,19755,936.877,0.81,0.84,5.58,0.87,0.02,4281,0
55425,1654716470,40.86,36.58,3490,400,13122,19749,936.849,0.78,0.81,5.34,0.832,0.019,4283,0
55427,1654716472,41.59,34.55,4264,400,13101,19685,936.855,0.73,0.75,4.99,0.779,0.018,4285,0
55429,1654716474,41.92,33.1,4056,400,13076,19696,936.872,0.73,0.76,5.03,0.785,0.018,4287,0
55431,1654716476,42.54,28.81,3386,400,13100,19763,936.875,0.72,0.74,4.93,0.769,0.017,4289,0
55433,1654716478,42.66,28.23,3649,400,13085,19727,936.877,0.69,0.72,4.75,0.741,0.017,4291,0
55435,1654716480,42.95,28.82,4487,400,13053,19668,936.883,0.67,0.7,4.64,0.724,0.016,4293,0
55437,1654716482,43.05,28.99,5179,400,13037,19631,936.897,0.74,0.77,5.1,0.796,0.018,4295,0
55439,1654716484,43.29,29.32,5409,400,13047,19625,936.881,0.81,0.84,5.55,0.865,0.02,4297,0
55441,1654716486,43.4,29.66,5724,400,13043,19602,936.873,0.81,0.84,5.59,0.871,0.02,4299,0
55443,1654716488,43.51,29.92,5770,400,13044,19595,936.883,0.79,0.82,5.42,0.845,0.019,4301,0
55445,1654716490,43.71,30.42,6477,400,13028,19549,936.881,0.73,0.76,5.05,0.788,0.018,4303,0
55447,1654716492,43.84,30.66,6916,400,13013,19524,936.876,0.68,0.71,4.7,0.734,0.017,4305,0
55449,1654716494,44.01,30.64,7208,400,12985,19501,936.888,0.64,0.67,4.41,0.688,0.016,4307,0
55451,1654716496,44.97,27.92,6093,400,13024,19585,936.877,0.62,0.64,4.25,0.662,0.015,4309,0
55453,1654716498,44.88,27.2,6009,400,13022,19567,936.865,0.56,0.58,3.85,0.6,0.014,4311,0
55455,1654716500,43.68,28.4,6462,400,13013,19549,936.871,0.5,0.52,3.44,0.537,0.012,4313,0
55457,1654716502,43.2,30.51,7100,400,12995,19508,936.869,0.44,0.46,3.06,0.477,0.011,4315,0
55459,1654716504,43.03,30.25,7492,400,12977,19476,936.856,0.39,0.41,2.71,0.422,0.01,4317,0
55461,1654716506,42.93,30.87,7707,400,12975,19471,936.876,0.34,0.35,2.32,0.362,0.008,4319,0
55463,1654716508,42.98,31.22,7692,400,12972,19475,936.878,0.3,0.31,2.04,0.317,0.007,4321,0
55465,1654716510,43.1,29.08,8153,400,12935,19445,936.899,0.27,0.28,1.87,0.292,0.007,4323,0
55467,1654716512,43.03,29.09,8138,400,12931,19436,936.905,0.3,0.32,2.09,0.326,0.007,4325,0
55469,1654716514,43.02,29.99,8184,400,12945,19438,936.881,0.35,0.36,2.4,0.374,0.008,4327,0
55471,1654716516,43.06,30.74,8184,400,12951,19441,936.861,0.39,0.41,2.71,0.423,0.01,4329,0
55473,1654716518,43.05,32.12,8622,400,12942,19414,936.894,0.39,0.41,2.71,0.422,0.01,4331,0
55475,1654716520,43.13,32.51,8599,400,12948,19414,936.891,0.42,0.43,2.88,0.449,0.01,4333,0
55477,1654716522,43.5,32.14,9098,400,12922,19377,936.864,0.45,0.47,3.11,0.485,0.011,4335,0
55479,1654716524,43.51,32.01,10343,400,12871,19300,936.875,0.46,0.48,3.15,0.492,0.011,4337,0
55481,1654716526,43.54,31.67,10720,400,12856,19278,936.859,0.49,0.51,3.39,0.528,0.012,4339,0
55483,1654716528,43.57,31.66,10420,400,12859,19298,936.893,0.52,0.54,3.57,0.556,0.013,4341,0
55485,1654716530,44.97,31.52,10812,400,12847,19270,936.893,0.49,0.51,3.4,0.531,0.012,4343,0
55487,1654716532,45.63,29.81,11458,400,12824,19231,936.886,0.51,0.53,3.48,0.543,0.012,4345,0
55489,1654716534,45.9,29.12,11750,400,12817,19213,936.881,0.55,0.57,3.75,0.585,0.013,4347,0
55491,1654716536,46.12,28.88,11888,402,12817,19207,936.862,0.56,0.58,3.86,0.602,0.014,4349,0
55493,1654716538,46.3,28.49,11358,400,12838,19244,936.874,0.58,0.61,4.03,0.628,0.014,4351,0
55495,1654716540,46.88,26.85,9705,400,12879,19344,936.899,0.58,0.6,4.0,0.624,0.014,4353,0
55497,1654716542,46.84,26.07,10389,400,12847,19293,936.882,0.59,0.61,4.05,0.632,0.014,4355,0
55499,1654716544,47.06,26.64,11881,445,12794,19211,936.872,0.6,0.62,4.1,0.639,0.014,4357,0
55501,1654716546,47.19,27.01,12111,455,12788,19196,936.866,0.58,0.61,4.02,0.627,0.014,4359,0
55503,1654716548,47.29,27.02,12273,447,12794,19182,936.884,0.59,0.61,4.05,0.632,0.014,4361,0
55505,1654716550,47.39,26.8,12280,440,12797,19178,936.88,0.72,0.75,4.97,0.776,0.018,4363,0
55507,1654716552,47.53,26.67,12472,458,12788,19170,936.905,0.78,0.81,5.37,0.838,0.019,4365,0
55509,1654716554,47.88,25.77,13172,514,12758,19122,936.923,0.81,0.84,5.56,0.867,0.02,4367,0
55511,1654716556,47.91,25.63,13525,543,12752,19106,936.915,0.8,0.83,5.52,0.86,0.019,4369,0
55513,1654716558,47.98,25.9,13172,487,12774,19128,936.893,0.82,0.85,5.62,0.876,0.02,4371,0
55515,1654716560,46.79,26.32,12749,472,12775,19155,936.898,0.83,0.86,5.7,0.888,0.02,4373,0
55517,1654716562,46.13,24.94,11004,469,12783,19256,936.913,0.87,0.9,5.97,0.931,0.021,4375,0
55519,1654716564,45.96,25.09,11596,483,12772,19230,936.918,0.89,0.92,6.11,0.953,0.022,4377,0
55521,1654716566,45.9,26.03,12557,529,12742,19163,936.897,0.9,0.94,6.23,0.971,0.022,4379,0
55523,1654716568,45.82,26.64,12649,515,12754,19156,936.882,0.99,1.03,6.85,1.068,0.024,4381,0
55525,1654716570,46.09,26.73,11089,400,12820,19247,936.87,1.02,1.06,7.01,1.093,0.025,4383,0
55527,1654716572,46.04,26.73,10897,400,12835,19269,936.865,0.96,0.99,6.58,1.025,0.023,4385,0
55529,1654716574,46.1,27.07,12565,476,12781,19169,936.87,0.91,0.95,6.26,0.977,0.022,4387,0
55531,1654716576,46.13,27.56,13648,533,12739,19094,936.877,0.84,0.87,5.77,0.9,0.02,4389,0
55533,1654716578,46.13,27.74,13863,529,12743,19085,936.875,0.75,0.78,5.17,0.807,0.018,4391,0
55535,1654716580,46.17,27.47,13702,531,12749,19099,936.881,0.68,0.7,4.65,0.726,0.016,4393,0
55537,1654716582,46.2,27.21,13541,545,12740,19100,936.868,0.69,0.72,4.75,0.741,0.017,4395,0
55539,1654716584,46.19,27.43,14109,553,12735,19069,936.845,0.71,0.73,4.86,0.758,0.017,4397,0
55541,1654716586,46.26,27.79,13902,534,12751,19087,936.875,0.72,0.75,4.99,0.778,0.018,4399,0
55543,1654716588,46.33,28.16,14455,558,12733,19042,936.88,0.74,0.76,5.07,0.79,0.018,4401,0
55545,1654716590,47.7,27.85,13956,522,12756,19069,936.904,0.71,0.74,4.92,0.767,0.017,4403,0
55547,1654716592,48.36,26.53,13702,488,12769,19094,936.901,0.71,0.73,4.87,0.759,0.017,4405,0
55549,1654716594,48.7,25.65,13471,529,12749,19102,936.883,0.78,0.81,5.35,0.834,0.019,4407,0
55551,1654716596,48.96,25.09,14663,583,12718,19040,936.887,0.79,0.82,5.46,0.851,0.019,4409,0
55553,1654716598,49.17,24.97,18742,648,12693,18972,936.881,0.77,0.81,5.33,0.832,0.019,4411,0
55555,1654716600,49.38,24.9,21956,694,12658,18913,936.886,0.71,0.74,4.91,0.765,0.017,4413,0
55557,1654716602,49.51,24.91,22203,688,12667,18911,936.884,0.66,0.69,4.54,0.708,0.016,4415,0
55559,1654716604,49.63,24.65,18185,656,12677,18964,936.869,0.62,0.64,4.24,0.66,0.015,4417,0
55561,1654716606,49.77,24.75,19823,647,12685,18952,936.889,0.64,0.67,4.41,0.687,0.016,4419,0
55563,1654716608,49.93,24.59,20472,657,12685,18943,936.874,0.71,0.74,4.9,0.763,0.017,4421,0
55565,1654716610,50.04,24.13,22265,679,12671,18907,936.901,0.75,0.78,5.18,0.808,0.018,4423,0
55567,1654716612,50.19,23.95,22543,682,12668,18904,936.912,0.77,0.8,5.29,0.826,0.019,4425,0
55569,1654716614,50.23,22.98,16238,637,12691,19006,936.934,0.79,0.82,5.44,0.848,0.019,4427,0
55571,1654716616,50.45,22.81,14378,574,12719,19040,936.944,0.85,0.88,5.86,0.914,0.021,4429,0
55573,1654716618,50.47,22.15,13879,563,12730,19078,936.948,0.9,0.93,6.17,0.962,0.022,4431,0
55575,1654716620,49.29,22.29,14340,598,12706,19045,936.925,0.91,0.94,6.25,0.975,0.022,4433,0
55577,1654716622,48.73,24.06,16887,613,12706,18993,936.906,0.89,0.92,6.1,0.951,0.021,4435,0
55579,1654716624,48.59,24.75,18124,603,12705,18978,936.919,0.9,0.94,6.19,0.966,0.022,4437,0
55581,1654716626,48.54,24.23,15280,577,12725,19010,936.911,0.89,0.92,6.12,0.954,0.022,4439,0
55583,1654716628,48.48,23.28,13272,524,12751,19122,936.904,0.91,0.94,6.24,0.973,0.022,4441,0
55585,1654716630,48.39,22.77,13226,534,12748,19134,936.89,0.94,0.98,6.5,1.014,0.023,4443,0
55587,1654716632,48.38,22.91,13656,544,12740,19099,936.903,0.95,0.98,6.51,1.015,0.023,4445,0
55589,1654716634,48.39,23.03,14348,578,12714,19049,936.888,0.92,0.96,6.34,0.989,0.022,4447,0
55591,1654716636,48.44,23.58,16238,582,12713,19005,936.89,0.87,0.9,5.98,0.932,0.021,4449,0
55593,1654716638,48.5,22.92,13817,537,12746,19092,936.872,0.85,0.88,5.83,0.909,0.021,4451,0
55595,1654716640,48.55,21.85,14263,576,12726,19057,936.858,0.87,0.9,5.98,0.933,0.021,4453,0
55597,1654716642,48.69,22.67,18804,650,12684,18952,936.868,0.86,0.89,5.91,0.921,0.021,4455,0
55599,1654716644,48.75,23.15,19607,643,12685,18944,936.876,0.82,0.85,5.63,0.879,0.02,4457,0
55601,1654716646,48.79,23.12,21585,662,12689,18927,936.887,0.77,0.8,5.32,0.83,0.019,4459,0
55603,1654716648,48.83,23.67,22729,677,12674,18905,936.893,0.74,0.77,5.1,0.795,0.018,4461,0
55605,1654716650,50.26,23.67,21523,632,12691,18906,936.882,0.71,0.74,4.9,0.764,0.017,4463,0
55607,1654716652,50.94,22.71,22698,655,12682,18896,936.871,0.66,0.69,4.56,0.712,0.016,4465,0
55609,1654716654,51.27,22.78,22172,633,12688,18908,936.881,0.63,0.65,4.32,0.674,0.015,4467,0
55611,1654716656,51.51,22.73,20936,595,12711,18930,936.887,0.58,0.6,3.98,0.621,0.014,4469,0
55613,1654716658,51.61,22.68,19731,620,12701,18941,936.897,0.55,0.57,3.76,0.586,0.013,4471,0
55615,1654716660,51.78,22.2,19205,618,12699,18952,936.892,0.51,0.53,3.51,0.548,0.012,4473,0
55617,1654716662,51.93,22.14,20781,607,12710,18932,936.879,0.53,0.55,3.64,0.568,0.013,4475,0
55619,1654716664,52.06,22.18,23285,639,12690,18888,936.886,0.57,0.6,3.95,0.617,0.014,4477,0
55621,1654716666,52.47,21.75,22605,613,12710,18912,936.899,0.64,0.66,4.4,0.686,0.015,4479,0
55623,1654716668,52.51,21.15,22667,637,12686,18902,936.888,0.76,0.79,5.22,0.814,0.018,4481,0
55625,1654716670,52.62,21.47,24274,648,12680,18876,936.897,0.78,0.81,5.39,0.84,0.019,4483,0
55627,1654716672,52.75,21.41,25726,672,12670,18849,936.886,0.74,0.77,5.12,0.798,0.018,4485,0
55629,1654716674,52.89,21.52,29466,730,12642,18792,936.893,0.71,0.74,4.89,0.763,0.017,4487,0
55631,1654716676,52.99,21.67,30980,769,12623,18777,936.902,0.73,0.76,5.01,0.781,0.018,4489,0
55633,1654716678,53.15,21.08,25386,661,12674,18857,936.922,0.74,0.77,5.12,0.799,0.018,4491,0
55635,1654716680,51.99,21.25,25510,666,12680,18856,936.925,0.79,0.83,5.47,0.853,0.019,4493,0
55637,1654716682,51.38,22.33,24861,634,12692,18855,936.936,0.87,0.91,6.0,0.936,0.021,4495,0
55639,1654716684,51.27,22.83,27179,665,12672,18829,936.927,0.94,0.97,6.44,1.004,0.023,4497,0
55641,1654716686,51.13,23.03,28075,693,12665,18828,936.936,1.03,1.07,7.07,1.103,0.025,4499,0
55643,1654716688,51.07,23.34,28755,684,12667,18809,936.923,1.04,1.08,7.15,1.114,0.025,4501,0
55645,1654716690,51.1,23.36,29868,692,12661,18782,936.919,1.02,1.05,6.99,1.089,0.025,4503,0
55647,1654716692,51.4,21.89,26653,667,12675,18837,936.908,1.0,1.04,6.88,1.072,0.024,4505,0
55649,1654716694,51.32,21.97,27642,671,12677,18831,936.935,0.93,0.97,6.4,0.998,0.023,4507,0
55651,1654716696,51.32,22.97,29311,696,12653,18791,936.927,0.85,0.89,5.87,0.916,0.021,4509,0
55653,1654716698,51.35,22.89,30331,696,12654,18788,936.931,0.76,0.79,5.21,0.813,0.018,4511,0
55655,1654716700,51.4,23.26,33051,750,12628,18724,936.93,0.68,0.71,4.7,0.732,0.017,4513,0
55657,1654716702,51.4,23.49,31413,711,12651,18766,936.919,0.62,0.64,4.24,0.661,0.015,4515,0
55659,1654716704,51.44,23.28,31104,702,12660,18770,936.9,0.55,0.57,3.81,0.593,0.013,4517,0
55661,1654716706,51.53,23.32,30609,703,12653,18762,936.896,0.51,0.53,3.53,0.55,0.012,4519,0
55663,1654716708,51.68,22.44,35832,782,12614,18695,936.892,0.52,0.54,3.56,0.555,0.013,4521,0
55665,1654716710,53.57,20.84,24799,607,12706,18880,936.893,0.52,0.54,3.56,0.555,0.013,4523,0
55667,1654716712,54.04,19.98,30733,717,12653,18776,936.885,0.48,0.5,3.34,0.52,0.012,4525,0
55669,1654716714,54.3,20.03,33700,753,12630,18727,936.876,0.44,0.46,3.02,0.471,0.011,4527,0
55671,1654716716,54.49,20.34,32587,714,12645,18740,936.911,0.42,0.44,2.92,0.456,0.01,4529,0
55673,1654716718,54.68,20.45,31784,697,12659,18746,936.906,0.42,0.44,2.91,0.453,0.01,4531,0
55675,1654716720,54.85,20.77,38336,789,12608,18658,936.885,0.54,0.56,3.72,0.58,0.013,4533,0
55677,1654716722,55.03,20.84,42971,853,12572,18579,936.872,0.76,0.79,5.24,0.818,0.018,4535,0
55679,1654716724,55.14,20.78,41333,828,12589,18612,936.879,1.65,1.72,11.37,1.773,0.04,4537,0
55681,1654716726,55.29,20.64,39355,806,12603,18639,936.897,1.65,1.71,11.36,1.771,0.04,4539,0
55683,1654716728,55.36,20.34,35956,781,12617,18697,936.92,1.56,1.63,10.77,1.679,0.038,4541,0
55685,1654716730,55.47,20.25,39695,835,12587,18626,936.923,1.48,1.53,10.17,1.586,0.036,4543,0
55687,1654716732,55.6,19.83,38676,796,12608,18648,936.931,1.35,1.4,9.27,1.445,0.033,4545,0
55689,1654716734,55.68,19.59,42260,852,12573,18596,936.927,1.27,1.32,8.77,1.367,0.031,4547,0
55691,1654716736,55.73,19.54,42724,853,12572,18584,936.905,1.22,1.27,8.42,1.312,0.03,4549,0
55693,1654716738,56.02,19.14,39603,820,12598,18630,936.9,1.13,1.18,7.8,1.216,0.027,4551,0
55695,1654716740,54.79,19.34,42848,861,12571,18589,936.904,1.02,1.06,6.99,1.09,0.025,4553,0
55697,1654716742,54.24,20.33,50296,977,12507,18470,936.901,0.89,0.93,6.13,0.957,0.022,4555,0
55699,1654716744,54.11,20.99,46062,906,12551,18535,936.909,0.83,0.86,5.7,0.889,0.02,4557,0
55701,1654716746,54.21,20.34,44949,878,12564,18559,936.894,0.76,0.79,5.25,0.818,0.018,4559,0
55703,1654716748,54.07,20.05,37934,822,12593,18660,936.891,0.67,0.7,4.61,0.719,0.016,4561,0
55705,1654716750,53.96,18.84,29280,729,12641,18791,936.884,0.66,0.69,4.56,0.71,0.016,4563,0
