,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
52650,1654713695,26.13,46.92,96,400,12782,20630,937.423,1.81,1.88,12.46,1.944,0.044,1508,0
52652,1654713697,26.06,47.12,94,406,12785,20624,937.415,1.77,1.84,12.18,1.899,0.043,1510,0
52654,1654713699,26.0,47.23,104,400,12782,20622,937.409,1.78,1.85,12.23,1.907,0.043,1512,0
52656,1654713701,25.96,47.34,117,406,12781,20604,937.405,1.78,1.85,12.27,1.914,0.043,1514,0
52658,1654713703,25.96,47.45,128,413,12772,20603,937.414,1.78,1.84,12.22,1.905,0.043,1516,0
52660,1654713705,25.89,47.55,122,405,12774,20593,937.409,1.73,1.8,11.9,1.856,0.042,1518,0
52662,1654713707,25.88,47.69,112,400,12779,20605,937.411,1.69,1.76,11.66,1.818,0.041,1520,0
52664,1654713709,25.82,47.77,115,404,12780,20610,937.434,1.7,1.77,11.7,1.824,0.041,1522,0
52666,1654713711,27.7,46.68,99,400,12793,20627,937.432,1.75,1.82,12.05,1.879,0.042,1524,0
52668,1654713713,28.05,44.77,112,400,12783,20612,937.434,1.76,1.83,12.14,1.894,0.043,1526,0
52670,1654713715,28.25,43.56,107,400,12792,20622,937.438,1.85,1.93,12.76,1.991,0.045,1528,0
52672,1654713717,28.38,42.76,101,400,12792,20622,937.427,1.95,2.02,13.4,2.09,0.047,1530,0
52674,1654713719,28.48,42.35,95,400,12795,20626,937.399,2.09,2.17,14.35,2.238,0.051,1532,0
52676,1654713721,28.57,41.97,79,400,12791,20641,937.401,2.13,2.21,14.65,2.284,0.052,1534,0
52678,1654713723,28.65,41.72,98,400,12787,20631,937.41,2.11,2.19,14.51,2.263,0.051,1536,0
52680,1654713725,28.73,41.54,77,400,12791,20637,937.415,2.03,2.11,14.0,2.183,0.049,1538,0
52682,1654713727,28.8,41.42,81,400,12788,20639,937.407,1.99,2.06,13.67,2.132,0.048,1540,0
52684,1654713729,28.82,41.33,84,400,12789,20643,937.402,1.93,2.01,13.31,2.075,0.047,1542,0
52686,1654713731,28.87,41.2,89,400,12786,20635,937.414,1.86,1.93,12.81,1.997,0.045,1544,0
52688,1654713733,28.93,41.11,87,400,12793,20636,937.415,1.81,1.88,12.48,1.945,0.044,1546,0
52690,1654713735,28.95,41.01,90,400,12791,20643,937.418,1.77,1.84,12.2,1.903,0.043,1548,0
52692,1654713737,29.01,40.99,90,400,12793,20640,937.419,1.68,1.75,11.59,1.807,0.041,1550,0
52694,1654713739,29.03,40.84,83,400,12790,20635,937.425,1.67,1.73,11.49,1.791,0.04,1552,0
52696,1654713741,27.15,41.88,113,423,12770,20606,937.418,1.72,1.79,11.85,1.847,0.042,1554,0
52698,1654713743,26.8,43.81,102,417,12772,20621,937.423,1.8,1.87,12.39,1.932,0.044,1556,0
52700,1654713745,26.58,44.89,85,400,12782,20640,937.428,1.8,1.87,12.41,1.935,0.044,1558,0
52702,1654713747,26.46,45.61,90,406,12781,20638,937.418,1.78,1.85,12.24,1.909,0.043,1560,0
52704,1654713749,26.36,46.13,97,409,12781,20626,937.421,1.76,1.83,12.15,1.894,0.043,1562,0
52706,1654713751,26.27,46.45,84,400,12784,20638,937.422,1.75,1.82,12.06,1.881,0.042,1564,0
52708,1654713753,26.22,46.71,72,400,12785,20644,937.422,1.72,1.79,11.87,1.851,0.042,1566,0
52710,1654713755,26.12,46.91,86,401,12786,20650,937.448,1.76,1.82,12.09,1.885,0.043,1568,0
52712,1654713757,26.08,47.1,86,406,12776,20632,937.453,1.79,1.85,12.29,1.916,0.043,1570,0
52714,1654713759,26.02,47.25,96,400,12784,20628,937.444,1.83,1.91,12.62,1.968,0.044,1572,0
52716,1654713761,25.98,47.45,89,401,12781,20625,937.441,1.84,1.92,12.69,1.979,0.045,1574,0
52718,1654713763,25.93,47.54,95,401,12776,20621,937.443,1.9,1.97,13.07,2.038,0.046,1576,0
52720,1654713765,25.86,47.65,91,403,12783,20636,937.442,2.0,2.08,13.75,2.144,0.048,1578,0
52722,1654713767,25.85,47.79,86,405,12781,20620,937.432,1.97,2.05,13.59,2.119,0.048,1580,0
52724,1654713769,25.82,47.83,107,404,12780,20619,937.433,1.98,2.06,13.62,2.123,0.048,1582,0
52726,1654713771,27.69,46.71,75,400,12796,20647,937.434,1.97,2.05,13.58,2.117,0.048,1584,0
52728,1654713773,28.05,44.8,75,400,12791,20634,937.421,1.95,2.02,13.4,2.09,0.047,1586,0
52730,1654713775,28.24,43.64,89,400,12786,20632,937.43,1.88,1.95,12.92,2.015,0.046,1588,0
52732,1654713777,28.38,42.81,90,400,12788,20635,937.408,1.76,1.83,12.14,1.894,0.043,1590,0
52734,1654713779,28.52,42.4,97,400,12785,20626,937.402,1.67,1.74,11.52,1.797,0.041,1592,0
52736,1654713781,28.59,42.06,86,400,12789,20639,937.404,1.72,1.79,11.85,1.848,0.042,1594,0
52738,1654713783,28.66,41.78,81,400,12789,20645,937.4,1.74,1.81,12.0,1.872,0.042,1596,0
52740,1654713785,28.75,41.63,81,400,12794,20642,937.426,1.77,1.84,12.17,1.897,0.043,1598,0
52742,1654713787,28.79,41.45,84,400,12789,20640,937.427,1.82,1.89,12.52,1.952,0.044,1600,0
52744,1654713789,28.84,41.31,85,400,12786,20633,937.452,1.87,1.94,12.86,2.005,0.045,1602,0
52746,1654713791,28.87,41.22,72,400,12789,20644,937.437,1.92,1.99,13.18,2.056,0.046,1604,0
52748,1654713793,28.93,41.14,92,400,12787,20634,937.435,1.96,2.04,13.5,2.105,0.048,1606,0
52750,1654713795,28.94,41.06,92,400,12792,20622,937.439,1.96,2.03,13.46,2.099,0.047,1608,0
52752,1654713797,28.98,40.96,96,400,12784,20621,937.443,1.93,2.0,13.25,2.066,0.047,1610,0
52754,1654713799,29.0,40.9,107,400,12785,20616,937.438,1.91,1.99,13.16,2.052,0.046,1612,0
52756,1654713801,27.12,41.96,128,439,12764,20588,937.426,1.8,1.87,12.39,1.932,0.044,1614,0
52758,1654713803,26.78,43.86,124,427,12768,20596,937.426,1.75,1.82,12.06,1.881,0.042,1616,0
52760,1654713805,26.61,44.94,107,415,12776,20607,937.43,1.73,1.8,11.92,1.859,0.042,1618,0
52762,1654713807,26.46,45.69,107,416,12775,20613,937.433,1.7,1.77,11.7,1.824,0.041,1620,0
52764,1654713809,26.32,46.19,102,404,12776,20613,937.439,1.71,1.78,11.76,1.834,0.041,1622,0
52766,1654713811,26.25,46.51,89,400,12782,20622,937.439,1.74,1.81,12.0,1.871,0.042,1624,0
52768,1654713813,26.15,46.79,108,404,12779,20626,937.44,1.71,1.78,11.78,1.837,0.041,1626,0
52770,1654713815,26.09,47.03,104,414,12780,20615,937.436,1.64,1.7,11.29,1.76,0.04,1628,0
52772,1654713817,26.03,47.22,102,404,12784,20617,937.436,1.59,1.65,10.93,1.704,0.038,1630,0
52774,1654713819,25.98,47.36,100,402,12780,20625,937.434,1.61,1.68,11.11,1.732,0.039,1632,0
52776,1654713821,25.93,47.48,99,403,12779,20615,937.433,1.66,1.73,11.43,1.783,0.04,1634,0
52778,1654713823,25.88,47.6,100,400,12777,20617,937.43,1.68,1.75,11.56,1.803,0.041,1636,0
52780,1654713825,25.85,47.72,97,409,12777,20624,937.424,1.65,1.72,11.38,1.774,0.04,1638,0
52782,1654713827,25.82,47.8,104,414,12775,20626,937.433,1.69,1.76,11.65,1.817,0.041,1640,0
52784,1654713829,25.81,47.9,94,400,12781,20623,937.417,1.75,1.82,12.05,1.879,0.042,1642,0
52786,1654713831,27.69,46.78,72,400,12799,20647,937.411,1.81,1.88,12.44,1.94,0.044,1644,0
52788,1654713833,28.04,44.86,77,400,12799,20651,937.407,1.82,1.89,12.52,1.953,0.044,1646,0
52790,1654713835,28.22,43.68,80,400,12795,20649,937.398,1.83,1.9,12.61,1.967,0.044,1648,0
52792,1654713837,28.38,42.91,65,400,12797,20657,937.402,1.83,1.9,12.61,1.966,0.044,1650,0
52794,1654713839,28.48,42.44,74,400,12797,20645,937.412,1.82,1.9,12.56,1.959,0.044,1652,0
52796,1654713841,28.56,42.09,68,400,12791,20644,937.395,1.85,1.93,12.76,1.989,0.045,1654,0
52798,1654713843,28.63,41.83,73,400,12791,20649,937.402,1.89,1.96,13.0,2.027,0.046,1656,0
52800,1654713845,28.7,41.65,86,400,12789,20636,937.406,1.88,1.96,12.95,2.02,0.046,1658,0
52802,1654713847,28.77,41.54,86,400,12790,20640,937.403,1.83,1.91,12.63,1.969,0.044,1660,0
52804,1654713849,28.84,41.39,86,400,12785,20642,937.401,1.81,1.88,12.44,1.94,0.044,1662,0
52806,1654713851,28.86,41.29,71,400,12790,20651,937.394,1.73,1.8,11.93,1.86,0.042,1664,0
52808,1654713853,28.88,41.22,74,400,12794,20650,937.396,1.73,1.8,11.93,1.861,0.042,1666,0
52810,1654713855,28.93,41.12,62,400,12798,20655,937.39,1.72,1.78,11.81,1.842,0.042,1668,0
52812,1654713857,28.98,41.03,61,400,12793,20656,937.401,1.77,1.84,12.21,1.904,0.043,1670,0
52814,1654713859,29.01,40.98,66,400,12792,20657,937.402,1.86,1.94,12.83,2.0,0.045,1672,0
52816,1654713861,27.15,42.01,92,421,12770,20630,937.41,1.91,1.98,13.14,2.049,0.046,1674,0
52818,1654713863,26.78,43.89,92,412,12777,20633,937.397,1.89,1.97,13.03,2.031,0.046,1676,0
52820,1654713865,26.61,45.02,86,408,12778,20639,937.39,1.86,1.93,12.8,1.997,0.045,1678,0
52822,1654713867,26.41,45.72,98,415,12775,20628,937.383,1.89,1.96,13.02,2.03,0.046,1680,0
52824,1654713869,26.33,46.21,103,419,12774,20614,937.378,1.92,2.0,13.25,2.066,0.047,1682,0
52826,1654713871,26.23,46.57,101,411,12779,20613,937.391,1.92,2.0,13.23,2.063,0.047,1684,0
52828,1654713873,26.13,46.79,114,419,12777,20609,937.385,1.92,1.99,13.19,2.057,0.046,1686,0
52830,1654713875,26.1,47.02,100,409,12782,20613,937.381,1.93,2.0,13.26,2.068,0.047,1688,0
52832,1654713877,26.03,47.23,122,415,12777,20598,937.382,1.94,2.02,13.36,2.084,0.047,1690,0
52834,1654713879,25.95,47.38,116,410,12779,20605,937.374,1.98,2.05,13.6,2.121,0.048,1692,0
52836,1654713881,25.92,47.53,119,408,12776,20595,937.371,1.96,2.04,13.5,2.106,0.048,1694,0
52838,1654713883,25.91,47.61,128,417,12775,20592,937.405,1.92,2.0,13.22,2.062,0.047,1696,0
52840,1654713885,25.84,47.76,126,403,12778,20599,937.412,1.91,1.99,13.18,2.055,0.046,1698,0
52842,1654713887,25.82,47.87,118,410,12781,20601,937.414,1.89,1.97,13.04,2.033,0.046,1700,0
52844,1654713889,25.79,47.93,109,401,12785,20614,937.405,1.9,1.97,13.08,2.04,0.046,1702,0
52846,1654713891,27.64,46.87,92,400,12803,20635,937.408,1.91,1.98,13.14,2.05,0.046,1704,0
52848,1654713893,28.0,44.87,90,400,12797,20633,937.407,1.92,2.0,13.24,2.065,0.047,1706,0
52850,1654713895,28.19,43.71,108,400,12789,20622,937.406,1.9,1.97,13.07,2.038,0.046,1708,0
52852,1654713897,28.33,42.93,102,400,12789,20609,937.415,1.88,1.95,12.94,2.017,0.046,1710,0
52854,1654713899,28.46,42.47,108,400,12786,20612,937.42,1.86,1.94,12.82,1.999,0.045,1712,0
52856,1654713901,28.56,42.16,95,400,12790,20623,937.43,1.85,1.92,12.72,1.984,0.045,1714,0
52858,1654713903,28.63,41.93,99,400,12790,20615,937.429,1.81,1.88,12.46,1.944,0.044,1716,0
52860,1654713905,28.7,41.74,93,400,12787,20626,937.426,1.76,1.83,12.12,1.89,0.043,1718,0
52862,1654713907,28.77,41.58,89,400,12791,20636,937.429,1.74,1.81,11.97,1.867,0.042,1720,0
52864,1654713909,28.8,41.49,88,400,12786,20632,937.434,1.77,1.83,12.15,1.895,0.043,1722,0
52866,1654713911,28.87,41.34,93,402,12790,20630,937.431,1.74,1.81,11.97,1.867,0.042,1724,0
52868,1654713913,28.9,41.29,94,400,12792,20625,937.434,1.73,1.8,11.93,1.86,0.042,1726,0
52870,1654713915,28.93,41.14,89,400,12785,20634,937.405,1.73,1.79,11.88,1.853,0.042,1728,0
52872,1654713917,28.95,41.1,83,400,12789,20637,937.388,1.72,1.79,11.82,1.844,0.042,1730,0
52874,1654713919,28.98,41.03,88,400,12788,20635,937.399,1.8,1.87,12.38,1.931,0.044,1732,0
52876,1654713921,27.09,42.06,119,440,12766,20600,937.407,1.82,1.89,12.5,1.949,0.044,1734,0
52878,1654713923,26.77,43.91,107,411,12773,20618,937.417,1.81,1.88,12.43,1.938,0.044,1736,0
52880,1654713925,26.57,45.1,95,406,12783,20627,937.403,1.78,1.85,12.23,1.906,0.043,1738,0
52882,1654713927,26.43,45.75,82,400,12784,20629,937.401,1.74,1.8,11.95,1.864,0.042,1740,0
52884,1654713929,26.29,46.23,92,413,12782,20633,937.409,1.71,1.78,11.8,1.84,0.042,1742,0
52886,1654713931,26.2,46.6,102,411,12776,20619,937.389,1.68,1.75,11.57,1.804,0.041,1744,0
52888,1654713933,26.15,46.86,102,415,12778,20615,937.38,1.72,1.78,11.82,1.843,0.042,1746,0
52890,1654713935,26.08,47.07,95,400,12782,20625,937.388,1.74,1.8,11.96,1.864,0.042,1748,0
52892,1654713937,26.0,47.27,96,414,12780,20629,937.392,1.76,1.83,12.09,1.886,0.043,1750,0
52894,1654713939,25.95,47.46,104,404,12781,20620,937.394,1.75,1.82,12.07,1.882,0.043,1752,0
52896,1654713941,25.92,47.57,100,420,12786,20623,937.396,1.75,1.82,12.04,1.877,0.042,1754,0
52898,1654713943,25.88,47.71,119,424,12775,20601,937.391,1.75,1.82,12.03,1.876,0.042,1756,0
52900,1654713945,25.84,47.86,113,408,12781,20609,937.383,1.76,1.83,12.14,1.893,0.043,1758,0
52902,1654713947,25.81,47.92,99,400,12786,20626,937.378,1.8,1.87,12.36,1.928,0.044,1760,0
52904,1654713949,25.78,47.98,93,404,12785,20633,937.37,1.85,1.93,12.75,1.989,0.045,1762,0
52906,1654713951,27.64,46.91,73,400,12801,20655,937.377,1.88,1.95,12.95,2.02,0.046,1764,0
52908,1654713953,27.97,44.94,72,400,12796,20660,937.389,1.89,1.96,12.99,2.025,0.046,1766,0
52910,1654713955,28.24,43.78,71,400,12795,20648,937.38,1.85,1.93,12.76,1.99,0.045,1768,0
52912,1654713957,28.33,43.02,88,400,12791,20639,937.375,1.89,1.96,13.0,2.026,0.046,1770,0
52914,1654713959,28.45,42.52,91,400,12786,20633,937.376,1.97,2.05,13.58,2.118,0.048,1772,0
52916,1654713961,28.53,42.21,86,400,12791,20632,937.395,1.94,2.02,13.37,2.085,0.047,1774,0
52918,1654713963,28.59,41.96,91,400,12785,20630,937.403,1.95,2.03,13.43,2.095,0.047,1776,0
52920,1654713965,28.67,41.78,88,400,12785,20633,937.414,1.94,2.02,13.36,2.083,0.047,1778,0
52922,1654713967,28.75,41.65,91,400,12791,20638,937.412,1.89,1.96,12.99,2.025,0.046,1780,0
52924,1654713969,28.8,41.51,93,400,12788,20635,937.405,1.82,1.89,12.51,1.95,0.044,1782,0
52926,1654713971,28.83,41.39,97,406,12788,20616,937.402,1.86,1.93,12.8,1.996,0.045,1784,0
52928,1654713973,28.87,41.34,127,417,12775,20598,937.4,1.95,2.03,13.44,2.096,0.047,1786,0
52930,1654713975,28.88,41.23,123,411,12782,20595,937.405,1.97,2.04,13.53,2.109,0.048,1788,0
52932,1654713977,28.93,41.15,118,403,12782,20600,937.415,1.98,2.06,13.65,2.129,0.048,1790,0
52934,1654713979,28.94,41.09,139,412,12777,20582,937.416,2.04,2.12,14.01,2.185,0.049,1792,0
52936,1654713981,27.06,42.12,170,448,12764,20550,937.41,2.03,2.11,14.0,2.183,0.049,1794,0
52938,1654713983,26.72,43.99,162,432,12764,20556,937.408,1.96,2.04,13.52,2.108,0.048,1796,0
52940,1654713985,26.54,45.16,150,422,12774,20567,937.399,1.87,1.95,12.9,2.012,0.045,1798,0
52942,1654713987,26.39,45.85,152,422,12772,20571,937.415,1.83,1.9,12.61,1.967,0.044,1800,0
52944,1654713989,26.26,46.33,138,423,12776,20581,937.412,1.89,1.96,13.0,2.027,0.046,1802,0
52946,1654713991,26.16,46.72,127,417,12783,20597,937.411,1.91,1.99,13.17,2.053,0.046,1804,0
52948,1654713993,26.12,46.96,116,403,12782,20604,937.399,1.95,2.03,13.45,2.098,0.047,1806,0
52950,1654713995,26.03,47.17,132,415,12776,20594,937.402,2.06,2.14,14.17,2.21,0.05,1808,0
52952,1654713997,25.96,47.34,139,410,12775,20577,937.408,2.14,2.23,14.74,2.299,0.052,1810,0
52954,1654713999,25.93,47.5,156,430,12772,20563,937.406,2.19,2.27,15.05,2.347,0.053,1812,0
52956,1654714001,25.88,47.62,149,420,12782,20569,937.406,2.24,2.32,15.4,2.401,0.054,1814,0
52958,1654714003,25.84,47.77,138,409,12783,20583,937.408,2.26,2.34,15.53,2.422,0.055,1816,0
52960,1654714005,25.82,47.83,145,406,12781,20579,937.426,2.22,2.31,15.31,2.387,0.054,1818,0
52962,1654714007,25.77,47.95,147,410,12771,20568,937.425,2.2,2.29,15.14,2.361,0.053,1820,0
52964,1654714009,25.74,48.04,148,411,12776,20577,937.419,2.17,2.26,14.96,2.333,0.053,1822,0
52966,1654714011,27.61,46.99,128,400,12794,20590,937.427,2.13,2.22,14.68,2.289,0.052,1824,0
52968,1654714013,27.95,45.0,142,400,12784,20569,937.42,2.11,2.19,14.52,2.265,0.051,1826,0
52970,1654714015,28.17,43.8,143,400,12787,20582,937.407,2.04,2.12,14.03,2.188,0.049,1828,0
52972,1654714017,28.31,43.03,126,400,12789,20590,937.412,1.9,1.98,13.11,2.044,0.046,1830,0
52974,1654714019,28.42,42.57,123,400,12786,20593,937.42,1.73,1.8,11.91,1.858,0.042,1832,0
52976,1654714021,28.52,42.23,113,400,12794,20606,937.424,1.66,1.72,11.41,1.779,0.04,1834,0
52978,1654714023,28.59,41.99,123,400,12786,20591,937.433,1.61,1.67,11.07,1.726,0.039,1836,0
52980,1654714025,28.65,41.82,135,406,12787,20598,937.439,1.58,1.64,10.84,1.691,0.038,1838,0
52982,1654714027,28.72,41.68,132,407,12780,20584,937.429,1.62,1.68,11.14,1.737,0.039,1840,0
52984,1654714029,28.77,41.55,117,400,12790,20604,937.443,1.62,1.69,11.17,1.741,0.039,1842,0
52986,1654714031,28.8,41.4,135,410,12785,20579,937.437,1.61,1.67,11.06,1.724,0.039,1844,0
52988,1654714033,28.83,41.29,127,400,12786,20592,937.434,1.56,1.63,10.77,1.679,0.038,1846,0
52990,1654714035,28.84,41.24,139,400,12784,20579,937.439,1.55,1.62,10.7,1.668,0.038,1848,0
52992,1654714037,28.9,41.19,151,400,12782,20569,937.433,1.62,1.69,11.17,1.742,0.039,1850,0
52994,1654714039,28.93,41.1,159,411,12776,20562,937.429,1.65,1.72,11.36,1.772,0.04,1852,0
52996,1654714041,27.08,42.14,195,453,12754,20523,937.416,1.74,1.81,11.96,1.865,0.042,1854,0
52998,1654714043,26.71,43.98,167,426,12771,20551,937.392,1.85,1.93,12.76,1.99,0.045,1856,0
53000,1654714045,26.51,45.1,159,428,12777,20560,937.38,1.96,2.03,13.47,2.1,0.047,1858,0
53002,1654714047,26.37,45.8,144,409,12784,20580,937.376,1.97,2.05,13.59,2.118,0.048,1860,0
53004,1654714049,26.26,46.34,130,409,12788,20583,937.38,1.91,1.99,13.17,2.053,0.046,1862,0
53006,1654714051,26.19,46.67,133,414,12782,20589,937.389,1.91,1.98,13.14,2.048,0.046,1864,0
53008,1654714053,26.09,46.93,131,415,12787,20598,937.396,1.97,2.04,13.53,2.109,0.048,1866,0
53010,1654714055,26.02,47.15,113,405,12789,20606,937.404,2.06,2.14,14.17,2.21,0.05,1868,0
53012,1654714057,25.98,47.34,109,400,12790,20611,937.388,2.05,2.13,14.1,2.198,0.05,1870,0
53014,1654714059,25.91,47.46,124,409,12780,20596,937.382,2.05,2.13,14.1,2.199,0.05,1872,0
53016,1654714061,25.88,47.61,105,406,12781,20614,937.39,2.01,2.09,13.85,2.159,0.049,1874,0
53018,1654714063,25.84,47.76,106,401,12785,20619,937.386,1.98,2.06,13.64,2.126,0.048,1876,0
53020,1654714065,25.81,47.9,111,410,12782,20617,937.393,1.98,2.06,13.63,2.126,0.048,1878,0
53022,1654714067,25.79,47.97,108,409,12780,20615,937.387,2.04,2.12,14.03,2.187,0.049,1880,0
53024,1654714069,25.74,48.07,118,410,12781,20605,937.39,2.04,2.12,14.06,2.193,0.05,1882,0
53026,1654714071,27.6,46.98,98,400,12800,20627,937.382,2.14,2.23,14.76,2.301,0.052,1884,0
53028,1654714073,27.97,45.02,95,400,12794,20622,937.382,2.17,2.25,14.93,2.328,0.053,1886,0
53030,1654714075,28.18,43.81,92,400,12790,20620,937.383,2.14,2.22,14.7,2.292,0.052,1888,0
53032,1654714077,28.32,43.08,105,400,12787,20608,937.387,2.09,2.17,14.39,2.244,0.051,1890,0
53034,1654714079,28.39,42.63,136,406,12784,20592,937.391,2.02,2.1,13.91,2.169,0.049,1892,0
53036,1654714081,28.49,42.24,127,400,12784,20590,937.378,1.95,2.03,13.44,2.095,0.047,1894,0
53038,1654714083,28.57,42.01,152,417,12780,20564,937.374,1.89,1.96,12.98,2.024,0.046,1896,0
53040,1654714085,28.65,41.86,131,400,12792,20596,937.371,1.83,1.9,12.61,1.966,0.044,1898,0
53042,1654714087,28.7,41.65,134,401,12783,20581,937.377,1.76,1.83,12.14,1.893,0.043,1900,0
53044,1654714089,28.76,41.58,132,401,12791,20592,937.385,1.7,1.76,11.69,1.823,0.041,1902,0
53046,1654714091,28.79,41.44,131,400,12784,20584,937.39,1.6,1.66,11.03,1.719,0.039,1904,0
53048,1654714093,28.84,41.38,117,401,12790,20596,937.384,1.53,1.59,10.52,1.64,0.037,1906,0
53050,1654714095,28.86,41.27,127,410,12793,20602,937.376,1.5,1.56,10.34,1.612,0.036,1908,0
53052,1654714097,28.91,41.2,120,400,12784,20593,937.377,1.55,1.61,10.68,1.666,0.038,1910,0
53054,1654714099,28.94,41.13,128,405,12784,20589,937.353,1.67,1.74,11.5,1.793,0.04,1912,0
53056,1654714101,27.06,42.2,148,440,12766,20570,937.349,1.74,1.81,11.96,1.865,0.042,1914,0
53058,1654714103,26.69,44.08,134,422,12778,20583,937.356,1.82,1.9,12.56,1.959,0.044,1916,0
53060,1654714105,26.51,45.18,130,414,12780,20588,937.363,1.85,1.93,12.75,1.989,0.045,1918,0
53062,1654714107,26.37,45.89,134,422,12779,20582,937.372,1.86,1.93,12.79,1.995,0.045,1920,0
53064,1654714109,26.25,46.36,125,401,12779,20592,937.371,1.79,1.86,12.34,1.924,0.043,1922,0
53066,1654714111,26.15,46.75,128,413,12778,20587,937.364,1.7,1.77,11.73,1.829,0.041,1924,0
53068,1654714113,26.08,47.01,110,401,12781,20611,937.364,1.7,1.77,11.71,1.826,0.041,1926,0
53070,1654714115,26.02,47.27,120,402,12781,20605,937.36,1.78,1.85,12.24,1.909,0.043,1928,0
53072,1654714117,25.93,47.43,123,404,12786,20596,937.37,1.79,1.86,12.31,1.919,0.043,1930,0
53074,1654714119,25.89,47.6,125,413,12781,20596,937.377,1.82,1.89,12.53,1.955,0.044,1932,0
53076,1654714121,25.86,47.72,128,418,12782,20588,937.399,1.8,1.87,12.39,1.932,0.044,1934,0
53078,1654714123,25.82,47.83,126,413,12786,20594,937.373,1.74,1.81,12.01,1.872,0.042,1936,0
53080,1654714125,25.79,47.96,131,406,12782,20589,937.357,1.69,1.76,11.64,1.815,0.041,1938,0
53082,1654714127,25.75,48.07,127,411,12784,20592,937.369,1.73,1.8,11.89,1.855,0.042,1940,0
53084,1654714129,25.72,48.13,119,404,12783,20600,937.375,1.78,1.84,12.22,1.906,0.043,1942,0
53086,1654714131,27.57,47.06,107,400,12800,20615,937.368,1.76,1.83,12.14,1.893,0.043,1944,0
53088,1654714133,27.94,45.13,126,400,12796,20601,937.354,1.73,1.8,11.9,1.856,0.042,1946,0
53090,1654714135,28.15,43.95,127,400,12797,20594,937.366,1.73,1.8,11.94,1.862,0.042,1948,0
53092,1654714137,28.27,43.16,125,400,12785,20595,937.349,1.74,1.81,12.0,1.872,0.042,1950,0
53094,1654714139,28.36,42.7,126,400,12787,20597,937.351,1.77,1.83,12.15,1.895,0.043,1952,0
53096,1654714141,28.48,42.4,126,400,12790,20599,937.351,1.77,1.84,12.2,1.903,0.043,1954,0
53098,1654714143,28.55,42.14,116,400,12788,20596,937.359,1.78,1.85,12.26,1.912,0.043,1956,0
53100,1654714145,28.6,41.93,129,406,12781,20583,937.358,1.76,1.83,12.11,1.889,0.043,1958,0
53102,1654714147,28.65,41.8,137,400,12789,20585,937.359,1.73,1.8,11.9,1.856,0.042,1960,0
53104,1654714149,28.72,41.64,131,401,12783,20591,937.347,1.82,1.89,12.51,1.952,0.044,1962,0
53106,1654714151,28.76,41.53,124,400,12786,20598,937.351,1.89,1.97,13.02,2.031,0.046,1964,0
53108,1654714153,28.8,41.45,128,413,12783,20592,937.344,1.94,2.02,13.35,2.082,0.047,1966,0
53110,1654714155,28.87,41.38,113,400,12794,20605,937.343,2.0,2.08,13.78,2.149,0.049,1968,0
53112,1654714157,28.86,41.24,129,404,12788,20596,937.352,2.03,2.11,13.98,2.18,0.049,1970,0
53114,1654714159,28.93,41.2,122,400,12789,20604,937.354,2.08,2.16,14.33,2.234,0.05,1972,0
53116,1654714161,27.04,42.22,135,431,12765,20581,937.362,2.14,2.23,14.75,2.299,0.052,1974,0
53118,1654714163,26.69,44.07,130,417,12772,20597,937.362,2.12,2.2,14.61,2.278,0.051,1976,0
53120,1654714165,26.5,45.21,128,417,12777,20586,937.37,2.06,2.14,14.15,2.207,0.05,1978,0
53122,1654714167,26.36,45.97,140,433,12774,20573,937.354,1.99,2.07,13.69,2.135,0.048,1980,0
53124,1654714169,26.23,46.45,132,426,12779,20589,937.35,1.96,2.04,13.52,2.108,0.048,1982,0
53126,1654714171,26.15,46.85,143,412,12772,20574,937.357,1.91,1.99,13.17,2.054,0.046,1984,0
53128,1654714173,26.05,47.11,138,415,12779,20584,937.348,1.93,2.01,13.3,2.073,0.047,1986,0
53130,1654714175,26.0,47.3,141,417,12779,20582,937.345,1.93,2.01,13.29,2.073,0.047,1988,0
53132,1654714177,25.92,47.54,139,416,12779,20572,937.347,1.97,2.05,13.59,2.119,0.048,1990,0
53134,1654714179,25.91,47.66,135,415,12778,20585,937.329,2.02,2.1,13.92,2.171,0.049,1992,0
53136,1654714181,25.84,47.83,128,400,12785,20594,937.33,2.0,2.08,13.76,2.145,0.048,1994,0
53138,1654714183,25.79,47.92,124,415,12782,20594,937.336,1.96,2.04,13.5,2.105,0.048,1996,0
